##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	pc33_read2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	404640790
Sequences flagged as poor quality	0
Sequence length	150
%GC	46
>>END_MODULE
>>Per base sequence quality	warn
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2124	85	0.06056206217706972
2124	86	-0.006656839830359473
2124	87	0.12222469298397698
2124	88	0.06477182131177273
2124	89	0.05286836447992371
2124	90	0.12220343407600964
2124	91	0.17082611239087697
2124	92	0.22932844015840814
2124	93	0.13932717321393184
2124	94	0.15667254123544794
2124	95	0.11526908133539848
2124	96	0.11641498128328465
2124	97	0.1669058402085284
2124	98	0.1644803334865692
2124	99	0.19679383850377974
2124	100	0.2667135713911897
2124	101	0.18633202714648434
2124	102	0.1828182224346797
2124	103	0.2220299444542242
2124	104	0.21640059951496582
2124	105	0.18914460037231606
2124	106	0.2034265469066625
2124	107	0.17441664427348158
2124	108	0.19730443889053717
2124	109	0.2536881995219602
2124	110	0.152238203658694
2124	111	0.16916810906238666
2124	112	0.2037183245485643
2124	113	0.197657921465769
2124	114	0.15318233650604185
2124	115	0.2059820951973812
2124	116	0.21997287147609157
2124	117	0.23981402919094563
2124	118	0.19026380847602908
2124	119	0.24079590738713819
2124	120	0.26961650535633197
2124	121	0.2015849099822944
2124	122	0.1794014496587657
2124	123	0.16856028878360974
2124	124	0.1784586577526781
2124	125	0.20368744426303564
2124	126	0.23860029996523835
2124	127	0.20729539260855034
2124	128	0.21285931574806938
2124	129	0.25554923378610184
2124	130	0.2167265721698186
2124	131	0.18060641776293807
2124	132	0.22958397320587665
2124	133	0.17028371929317743
2124	134	0.21084080092944646
2124	135	0.19151561421911367
2124	136	0.1997090029363484
2124	137	0.1835741297925253
2124	138	0.16008584567517659
2124	139	0.2811797612829565
2124	140	0.28214849628842487
2124	141	0.17842510406488543
2124	142	0.29384862477512286
2124	143	0.16124601016705853
2124	144	0.16257554516776906
2124	145	0.2140343450491642
2124	146	0.17163762462080356
2124	147	0.11822054019840778
2124	148	0.19948151965345673
2124	149	0.3122292130139108
2124	150	0.24470017480981454
2125	1	-0.4196667023861522
2125	2	-0.03863451626299508
2125	3	0.01241615540693175
2125	4	0.029163447990121938
2125	5	0.037608183858750976
2125	6	0.040385395304582516
2125	7	0.0271080950644631
2125	8	0.06488609552015134
2125	9	0.029353763523552345
2125	10	0.05743635208520459
2125	11	0.04048985458829435
2125	12	0.025127972991853653
2125	13	0.08207746297834007
2125	14	0.05428299454700891
2125	15	0.12013977657850461
2125	16	0.013058310554036723
2125	17	0.07417698955364926
2125	18	0.026696540572579863
2125	19	0.05650741803613357
2125	20	-0.0067379760833574665
2125	21	0.039448633264875355
2125	22	0.02583025838221431
2125	23	0.06099997699136139
2125	24	0.07817186120292519
2125	25	0.07861902333720394
2125	26	0.06610296638381641
2125	27	0.07876530425502182
2125	28	0.08815661215724191
2125	29	0.093232614357035
2125	30	0.07583398837041955
2125	31	0.043373989813737523
2125	32	0.04998491013719786
2125	33	0.07171079217719978
2125	34	0.05551658629511991
2125	35	0.07690484152230681
2125	36	0.05789868965758416
2125	37	0.11105715959160278
2125	38	0.049250661040105115
2125	39	-0.0016137736187857854
2125	40	0.0069010413680246074
2125	41	0.10298631140001646
2125	42	0.034677928861178486
2125	43	0.014191255277694381
2125	44	0.022848536741470582
2125	45	-0.038356030816849795
2125	46	-0.029626574942568595
2125	47	0.03537640889938842
2125	48	-0.007681635933991515
2125	49	-0.029102564500433914
2125	50	-0.06664312982231024
2125	51	0.014860642723448336
2125	52	-0.008571873748152825
2125	53	-0.10294414568040366
2125	54	-0.057762806058249794
2125	55	-0.09277000970554639
2125	56	-0.056120345270784355
2125	57	-0.08658616104121108
2125	58	-0.1588402077079536
2125	59	-0.07122802384578364
2125	60	-0.11734128075590888
2125	61	-0.06990275001208346
2125	62	-0.0145129385942937
2125	63	-0.08966017032715712
2125	64	-0.11730609240162337
2125	65	-0.1322671174386052
2125	66	-0.07947880279370168
2125	67	-0.10677390921335927
2125	68	-0.0440168975797377
2125	69	-0.10390003888095478
2125	70	-0.07139219603224944
2125	71	-0.07464627723543771
2125	72	-0.09849663162152211
2125	73	-0.08104803821493789
2125	74	-0.12641613098087845
2125	75	-0.12082364476132312
2125	76	-0.024220915485106076
2125	77	-0.061861719249627356
2125	78	-0.06730719534677121
2125	79	-0.04619466922525817
2125	80	-0.021624756272913714
2125	81	-0.026088976218307636
2125	82	-0.03700243983367457
2125	83	-0.03022411476342768
2125	84	-0.036680546176889095
2125	85	0.009947009104738669
2125	86	0.020878346413724103
2125	87	-0.0027088665517460697
2125	88	0.04674867991761289
2125	89	0.07333746465761948
2125	90	0.08206055364718168
2125	91	0.05602617515831909
2125	92	0.07371959231765146
2125	93	0.012039320126618236
2125	94	0.1269285044028159
2125	95	0.10400010562696593
2125	96	0.047253254036192516
2125	97	0.06957137806693225
2125	98	0.11220355599236242
2125	99	0.12582274144581618
2125	100	0.115925323690373
2125	101	0.09793968051416968
2125	102	0.15779150709098388
2125	103	0.17383252994268616
2125	104	0.15926679115701603
2125	105	0.1536284601530653
2125	106	0.17040183750164672
2125	107	0.21028388407916765
2125	108	0.1482089699745046
2125	109	0.17122129508386053
2125	110	0.17116601991588354
2125	111	0.2404648814639181
2125	112	0.16603327240377297
2125	113	0.11084640513534083
2125	114	0.21699037736280147
2125	115	0.14566433271397727
2125	116	0.145358616677413
2125	117	0.19707977149391454
2125	118	0.18893257787137685
2125	119	0.18033722479091807
2125	120	0.1718635044542296
2125	121	0.15307145519155796
2125	122	0.181738874472817
2125	123	0.22762397147416635
2125	124	0.18456777938451197
2125	125	0.17212156055324357
2125	126	0.21336718297688506
2125	127	0.18466889726618163
2125	128	0.20846207849114862
2125	129	0.15194800928786023
2125	130	0.16646034909935636
2125	131	0.23809705866790765
2125	132	0.1356249620155836
2125	133	0.22355734904524383
2125	134	0.24296155162076616
2125	135	0.2137697633745681
2125	136	0.20856633038131633
2125	137	0.30629106089345726
2125	138	0.12193925442724307
2125	139	0.18950736345235697
2125	140	0.1653734329979173
2125	141	0.14862594068001656
2125	142	0.19798801679472078
2125	143	0.1555032092763753
2125	144	0.1852622359686258
2125	145	0.1940500001426706
2125	146	0.18137400560364014
2125	147	0.15810253765515725
2125	148	0.18657040536013625
2125	149	0.31234865366787545
2125	150	0.15154302868654312
2126	1	-0.316749482106097
2126	2	-0.01471879655299091
2126	3	-0.03368220851196213
2126	4	-0.00216516055878202
2126	5	0.03206756740248551
2126	6	0.020655415539678756
2126	7	0.02927367346068621
2126	8	0.030783068865453345
2126	9	0.044462918457391254
2126	10	0.06087454990299079
2126	11	0.05866082953090057
2126	12	0.008257895284209837
2126	13	0.08205276109693926
2126	14	0.038331381120727315
2126	15	0.09057283093233082
2126	16	0.059728755907912046
2126	17	0.0411830294942348
2126	18	0.01688667243460884
2126	19	0.08169733331018136
2126	20	0.046955610350664756
2126	21	0.054412387018800246
2126	22	0.038697718205568776
2126	23	0.04419653846214544
2126	24	0.09140308154847077
2126	25	0.05320687134773294
2126	26	0.07277246809523774
2126	27	0.05101253369055314
2126	28	0.10688496685438764
2126	29	0.07263031148998778
2126	30	0.07515858593941971
2126	31	0.06456997384795926
2126	32	0.10198740724948863
2126	33	0.08626158406920581
2126	34	0.07450352048230968
2126	35	0.06888826003471848
2126	36	0.09017231312483176
2126	37	0.08634992933289709
2126	38	0.056508975737891376
2126	39	0.007735034930604456
2126	40	0.057168539019990305
2126	41	0.03018972276969123
2126	42	0.08444067738327021
2126	43	0.024690551321235432
2126	44	0.07037903259389111
2126	45	0.05848042052095792
2126	46	0.018864746761977358
2126	47	0.0659721845217689
2126	48	-0.008335577759481794
2126	49	0.024297929623621428
2126	50	-0.011839571842799046
2126	51	0.013396376911067875
2126	52	-0.001843901224503952
2126	53	-0.015393252889900566
2126	54	-0.09038386835600676
2126	55	-0.05497861664088077
2126	56	-0.09895888119081064
2126	57	-0.03162487600895503
2126	58	-0.05297278525421234
2126	59	0.037273624011014306
2126	60	-0.05081671075956251
2126	61	-0.11633565534117452
2126	62	-0.14534447934209282
2126	63	-0.13681748953784023
2126	64	-0.034698792099430165
2126	65	-0.03372728161437166
2126	66	-0.044157619176871776
2126	67	-0.11116443299446743
2126	68	-0.07283834413019008
2126	69	-0.08496036264669726
2126	70	-0.07209662517932358
2126	71	-0.135248806177092
2126	72	-0.026119840861909438
2126	73	-0.07993291898187493
2126	74	-0.07833338551398228
2126	75	-0.05092879458710087
2126	76	-0.13943461400643997
2126	77	-0.09083171613146135
2126	78	-0.05802828855939168
2126	79	-0.07699222743262624
2126	80	-0.03583079347683693
2126	81	-0.0988522809811343
2126	82	-0.12902579575959194
2126	83	-0.002589144398040588
2126	84	-0.007894981778900245
2126	85	-0.010866889165921378
2126	86	-0.04829220644450416
2126	87	0.002848566686672882
2126	88	-0.06813521314131066
2126	89	-0.019900395214730082
2126	90	-0.023879279235899276
2126	91	-0.038154168403970345
2126	92	0.029534739938167576
2126	93	0.013624177445663577
2126	94	-0.02586626209399867
2126	95	0.10936886301745119
2126	96	0.032349587345564146
2126	97	0.046819668088105004
2126	98	0.05226266847318328
2126	99	0.11038484518074299
2126	100	0.04722660647233923
2126	101	0.14568209639915253
2126	102	0.008511635447465693
2126	103	0.08902571561209527
2126	104	0.03519042220104751
2126	105	0.10271865592855178
2126	106	0.06070533327006089
2126	107	0.03890903935007728
2126	108	0.09759286595587113
2126	109	0.1073702443804585
2126	110	0.04320485332901214
2126	111	0.11319148328946582
2126	112	0.07137565159289849
2126	113	0.06420523216269558
2126	114	0.1196755219755481
2126	115	0.07183954393774172
2126	116	0.1658872300269394
2126	117	0.15828164264902256
2126	118	0.07368913318602921
2126	119	0.12771533251470757
2126	120	0.1307961039591916
2126	121	0.1403613200815954
2126	122	0.16592841196870367
2126	123	0.08661327522705875
2126	124	0.12687999975139874
2126	125	0.1518251039029188
2126	126	0.16643028932784532
2126	127	0.11372253695825663
2126	128	0.1474358711721493
2126	129	0.11832792396749525
2126	130	0.22758516841456
2126	131	0.20092937306790404
2126	132	0.16140478198184027
2126	133	0.23528426767950705
2126	134	0.22709332459172415
2126	135	0.22529396313881023
2126	136	0.2402314500484799
2126	137	0.22914159979958626
2126	138	0.12294903344717056
2126	139	0.14672375813428573
2126	140	0.23451061111761362
2126	141	0.14821830950115
2126	142	0.2060224979965497
2126	143	0.10954752980673277
2126	144	0.278101291686653
2126	145	0.20554855672690664
2126	146	0.18912824178006815
2126	147	0.24782887304964518
2126	148	0.2098163660439063
2126	149	0.2527696779152997
2126	150	0.08581146704426246
2127	1	-0.36382446959817827
2127	2	-0.1082013451954964
2127	3	-0.10277509082203551
2127	4	-0.00583537066872708
2127	5	0.026600542200675648
2127	6	0.045049885927454625
2127	7	0.014598809498316712
2127	8	0.07534109873859762
2127	9	0.034440020817946504
2127	10	0.07927738764538361
2127	11	0.028482932045584164
2127	12	0.009104007055469765
2127	13	0.08936540865057196
2127	14	0.04086271384819895
2127	15	0.08769067821400967
2127	16	0.03933061297539808
2127	17	0.06653878247490752
2127	18	0.04364059144609911
2127	19	0.04883956265182832
2127	20	0.08612596595339994
2127	21	0.07463370314610529
2127	22	0.02154756840210581
2127	23	0.066252145018737
2127	24	0.06214099840304499
2127	25	0.048660415983071914
2127	26	0.058822803728432405
2127	27	0.0686458357543529
2127	28	0.048422034858511154
2127	29	0.046454577374490214
2127	30	0.06381778494240109
2127	31	0.04305676807677372
2127	32	0.11164784693186647
2127	33	0.06022389929823646
2127	34	0.06197972069762159
2127	35	0.01614307330459752
2127	36	0.04506567278230733
2127	37	0.06353095077930959
2127	38	0.04003268941632854
2127	39	0.00763401687262899
2127	40	0.07002461599806509
2127	41	-0.024935032880293306
2127	42	0.025927848126322317
2127	43	-0.012037580103879009
2127	44	0.006333139784814534
2127	45	-0.028567297571029826
2127	46	-0.0022714604627651624
2127	47	-0.013566094173306453
2127	48	-0.03640508595266567
2127	49	0.007350270209727228
2127	50	-0.03349114514172413
2127	51	-0.04571653821393795
2127	52	0.0027138905351478115
2127	53	-0.058765087448065856
2127	54	-0.08083108577125131
2127	55	-0.062101843595606
2127	56	-0.12086111705068703
2127	57	-0.10079068616645515
2127	58	-0.09794801656970265
2127	59	-0.06992703531980027
2127	60	-0.14837747686519975
2127	61	-0.10212967203597856
2127	62	-0.11881118524641465
2127	63	-0.1359352588607976
2127	64	-0.16062753758389192
2127	65	-0.1388770968117754
2127	66	-0.15115853356641296
2127	67	-0.13484059264486703
2127	68	-0.11310612512676599
2127	69	-0.1217205941575159
2127	70	-0.07260179213986717
2127	71	-0.08220881759099896
2127	72	-0.10341179848199289
2127	73	-0.11960496516995178
2127	74	-0.10417858924914469
2127	75	-0.0995723198851266
2127	76	-0.06574667799928235
2127	77	-0.0883804614287449
2127	78	-0.0778377146038558
2127	79	-0.04983116169603008
2127	80	-0.031903506027962436
2127	81	-0.054134444548864735
2127	82	0.03211547548512428
2127	83	0.04106351495602212
2127	84	-0.0023744621845409597
2127	85	0.06642488827812443
2127	86	-0.03825496819830576
2127	87	0.001604177707029919
2127	88	0.0347294153491724
2127	89	-0.026141386381038245
2127	90	0.07597319058217522
2127	91	-0.02404578300670579
2127	92	-0.015770140684065126
2127	93	0.02055863550203796
2127	94	0.07586500035613142
2127	95	0.02958005785183815
2127	96	0.06393926693077745
2127	97	0.09970815546357414
2127	98	0.0558869477505155
2127	99	0.15639936381163722
2127	100	0.13733331111599156
2127	101	0.13708650602794137
2127	102	0.1297628590024722
2127	103	0.015923116595025988
2127	104	0.11714734437544294
2127	105	0.1144992589596967
2127	106	0.11347316276082253
2127	107	0.12668747349112053
2127	108	0.13777187000316715
2127	109	0.1666419431502959
2127	110	0.13151740718599214
2127	111	0.19037524711735898
2127	112	0.1404010420048465
2127	113	0.17830580111465366
2127	114	0.1494748542774076
2127	115	0.14043545346332564
2127	116	0.10522551531671098
2127	117	0.10959038667479959
2127	118	0.1086515433026598
2127	119	0.14340355122189408
2127	120	0.12893595507429012
2127	121	0.1350376396107542
2127	122	0.14458650313185828
2127	123	0.13823184101753938
2127	124	0.1281516962620053
2127	125	0.14492549649193265
2127	126	0.14941558781699626
2127	127	0.0711334471543772
2127	128	0.07302470600521715
2127	129	0.1941936668761457
2127	130	0.0975901296702979
2127	131	0.1889166279109986
2127	132	0.1336767891568229
2127	133	0.16060619407914345
2127	134	0.15521386464385856
2127	135	0.0840702325044056
2127	136	0.09645755637418674
2127	137	0.1829182737562185
2127	138	0.11701766904653965
2127	139	0.26239161835515645
2127	140	0.0833399506825856
2127	141	0.26493568170794646
2127	142	0.22057739538793442
2127	143	0.12081524833717339
2127	144	0.17643759780529678
2127	145	0.1245828532019253
2127	146	0.24465038525885774
2127	147	0.09245914367338415
2127	148	0.09835044032992712
2127	149	0.1313351214112508
2127	150	0.02680902858014278
2128	1	-0.46398012240673836
2128	2	-0.06334998861915864
2128	3	-0.008900622886926612
2128	4	0.0013456773814013445
2128	5	0.027969494006839568
2128	6	0.048890402471450045
2128	7	0.032340850101689966
2128	8	0.08618301191859246
2128	9	0.06073742905307711
2128	10	0.05757692963466354
2128	11	0.049337162368289
2128	12	0.06760751859500402
2128	13	0.09346013374185702
2128	14	0.07533513844447981
2128	15	0.0965152905042359
2128	16	0.045945899605314366
2128	17	0.07197817758493841
2128	18	0.003521964453746307
2128	19	0.07675624277315052
2128	20	0.04889194768064442
2128	21	0.05688559737912158
2128	22	0.049227643743691374
2128	23	0.10465555642178259
2128	24	0.0524936899916284
2128	25	0.07000915790329998
2128	26	0.07388243590985866
2128	27	0.09677323276196148
2128	28	0.10125944730671677
2128	29	0.07100870543050775
2128	30	0.06035569656835804
2128	31	0.037280523923634235
2128	32	0.11996184429818868
2128	33	0.12457126994203094
2128	34	0.08910723216141037
2128	35	0.05537205491333452
2128	36	0.10051154937553974
2128	37	0.04361426372636856
2128	38	0.04171065813851271
2128	39	0.06969594088285191
2128	40	-0.02149055612493811
2128	41	0.0833108296637377
2128	42	0.024728668068817683
2128	43	0.032002988782259933
2128	44	0.056226475323860825
2128	45	0.089690396057307
2128	46	0.07853354144173608
2128	47	0.06161754714635492
2128	48	0.021019967644782867
2128	49	0.008427206577664492
2128	50	-0.04969857255376553
2128	51	0.04953719441876814
2128	52	-0.008950116476263759
2128	53	-0.009218216455401773
2128	54	0.009196081935129996
2128	55	-0.0701925710889455
2128	56	-0.013540942177861837
2128	57	0.00804820990106947
2128	58	-0.08005877423416763
2128	59	-0.04288373875840534
2128	60	-0.09003237810066622
2128	61	-0.05119271626290356
2128	62	-0.03442153428368755
2128	63	-0.05458600890386833
2128	64	-0.07023992586865191
2128	65	-0.06394842482647434
2128	66	-0.07719244742536802
2128	67	-0.12639839209023762
2128	68	-0.07401101034344038
2128	69	-0.003464739097935876
2128	70	-0.08363805471758212
2128	71	0.006529450015683835
2128	72	-0.04589728900452883
2128	73	-0.059884194313440275
2128	74	-0.028811091053480453
2128	75	-0.03399681700910051
2128	76	-0.015158141572712225
2128	77	-0.07869107726559577
2128	78	-0.013341229693729417
2128	79	-0.07177390925656724
2128	80	-0.02191244865734987
2128	81	0.015752597167796978
2128	82	-0.006849946235213622
2128	83	2.897763283087329E-4
2128	84	-0.032727140248024256
2128	85	0.057460660993491786
2128	86	0.019027765384034723
2128	87	0.020321272609468366
2128	88	-0.006460642871324751
2128	89	0.007666923932848846
2128	90	0.04142217245464863
2128	91	0.009927861131252769
2128	92	0.06390964657282083
2128	93	0.06305161555065197
2128	94	0.04850668511403455
2128	95	0.06795168526160822
2128	96	0.12764214525877904
2128	97	0.08376317845878845
2128	98	0.1371492143854205
2128	99	0.12691320109145465
2128	100	0.049575127456243706
2128	101	0.20283353468949628
2128	102	0.16829583667066927
2128	103	0.11231686752381975
2128	104	0.16772623359926797
2128	105	0.14767018820362665
2128	106	0.14603860059293794
2128	107	0.13309845709243717
2128	108	0.16611108281171028
2128	109	0.18363870828365947
2128	110	0.19897246622560516
2128	111	0.16430527195113953
2128	112	0.2519019531741655
2128	113	0.21283980719790918
2128	114	0.18989263965329073
2128	115	0.12201916531640222
2128	116	0.19276277486361693
2128	117	0.19960713582487344
2128	118	0.1400513708068729
2128	119	0.15052832216158762
2128	120	0.21942348349180207
2128	121	0.1256953011507882
2128	122	0.19214638848631793
2128	123	0.23293087534205625
2128	124	0.2595560863753583
2128	125	0.192272065604282
2128	126	0.21344268823598966
2128	127	0.17104630322174685
2128	128	0.10713338984865217
2128	129	0.17130352807984295
2128	130	0.19140403050119303
2128	131	0.21701361456865342
2128	132	0.21403946734372425
2128	133	0.200669156817316
2128	134	0.13537997658404066
2128	135	0.08586252005081008
2128	136	0.20709655918859227
2128	137	0.24991731491090974
2128	138	0.20024382297878418
2128	139	0.3316828264292404
2128	140	0.2333748327698899
2128	141	0.15824286030879975
2128	142	0.18767637649116864
2128	143	0.16098224870759026
2128	144	0.20338710622695544
2128	145	0.16052680906139827
2128	146	0.20245128035021054
2128	147	0.23713383703815438
2128	148	0.22361479270485773
2128	149	0.21409401471627376
2128	150	0.19772515949773606
2129	1	-0.39120810079429447
2129	2	-0.04874103680080566
2129	3	-0.002962142563248449
2129	4	0.011587819839974145
2129	5	0.03636023310424008
2129	6	0.05539073818999185
2129	7	0.057306131724217835
2129	8	0.11138946946819317
2129	9	0.04258926717118783
2129	10	0.05606759652199145
2129	11	0.07054939312116915
2129	12	0.05099808858155086
2129	13	0.10878020473217731
2129	14	0.07059662423645108
2129	15	0.12526217954797403
2129	16	0.02624902469666779
2129	17	0.09302710648397294
2129	18	0.0639525132855141
2129	19	0.06933241172122706
2129	20	0.07339295033379756
2129	21	0.11132952021529974
2129	22	0.027815789824465753
2129	23	0.12632950402083054
2129	24	0.05917446779305635
2129	25	0.02213155349836171
2129	26	0.09585760450855929
2129	27	0.09273615204256913
2129	28	0.15000505201919623
2129	29	0.10270257552071627
2129	30	0.0919883664865182
2129	31	0.08585577558336155
2129	32	0.07092396859699335
2129	33	0.050182700008896575
2129	34	0.07673222531524004
2129	35	0.0299913615954992
2129	36	0.03391764901797245
2129	37	0.08723948062108633
2129	38	0.14706767491867367
2129	39	0.07820939522965631
2129	40	0.05695825078808525
2129	41	0.04284406479163749
2129	42	0.05122753386297063
2129	43	0.048316025897491954
2129	44	0.056773274894830195
2129	45	0.07805713861964136
2129	46	0.1019507478882673
2129	47	0.10651696338855743
2129	48	0.11327537511569119
2129	49	0.10477498142029162
2129	50	0.06818135405673331
2129	51	0.07220311786602451
2129	52	0.06660879167289124
2129	53	-0.001125984811892522
2129	54	-0.017152046727062498
2129	55	0.013497294686779071
2129	56	0.009367250654904069
2129	57	0.037983206530483926
2129	58	-0.021108646857513236
2129	59	0.04949617155205743
2129	60	-0.02077873992055146
2129	61	0.03730225145375954
2129	62	-0.015479115547833544
2129	63	-0.010003569647011545
2129	64	0.07986973648863938
2129	65	0.014953358635327874
2129	66	0.04586361797305116
2129	67	-0.008166330321497384
2129	68	0.06311084345368556
2129	69	0.024516905251083188
2129	70	0.0809264615494314
2129	71	0.01115312696715165
2129	72	0.038298178687423245
2129	73	0.08622709387719141
2129	74	0.08005028247247026
2129	75	0.08191837985914319
2129	76	0.06510580567996627
2129	77	0.049335974821158146
2129	78	0.07512776704496815
2129	79	0.09851261405362521
2129	80	0.12409221125515302
2129	81	0.057413661199984034
2129	82	0.09038881097251306
2129	83	0.12957931797507882
2129	84	0.08570797648493667
2129	85	0.18736503783854985
2129	86	0.10026073188778994
2129	87	0.14587934244049094
2129	88	0.1349919127066741
2129	89	0.13652138704266648
2129	90	0.21796157621041345
2129	91	0.21715948148582598
2129	92	0.15911409939501198
2129	93	0.2270517350699457
2129	94	0.2675645348704627
2129	95	0.21506598974662694
2129	96	0.16173724874223794
2129	97	0.19391606040411702
2129	98	0.21704912439914992
2129	99	0.22518560215005579
2129	100	0.24263545005285536
2129	101	0.2276483344543685
2129	102	0.22236981946835854
2129	103	0.28269054322370835
2129	104	0.2561888189998456
2129	105	0.32050091995812835
2129	106	0.23440764437607697
2129	107	0.24508165848339658
2129	108	0.32174971860695933
2129	109	0.32796510111467114
2129	110	0.32228911777842484
2129	111	0.2948532750499986
2129	112	0.27586679134569536
2129	113	0.2947971383269987
2129	114	0.345514537226272
2129	115	0.357700581654683
2129	116	0.30340249907881756
2129	117	0.28076129760970403
2129	118	0.27735302682609486
2129	119	0.2252500404727762
2129	120	0.3343370181584895
2129	121	0.33175658194931756
2129	122	0.31900063537544554
2129	123	0.2623827429042116
2129	124	0.29457650628291177
2129	125	0.26759823594866106
2129	126	0.3000508237340149
2129	127	0.2459775367460999
2129	128	0.2612989870432827
2129	129	0.3042777090926023
2129	130	0.33474072552241907
2129	131	0.31903300959476155
2129	132	0.3603590258665257
2129	133	0.29944347942008065
2129	134	0.28877292478908956
2129	135	0.2846752032124691
2129	136	0.30611819234188076
2129	137	0.2496168061332753
2129	138	0.22623624800256437
2129	139	0.3840476646747355
2129	140	0.26104853858598176
2129	141	0.2730779031518402
2129	142	0.3379049229732658
2129	143	0.2868576345496763
2129	144	0.31590938128859136
2129	145	0.22025312911738837
2129	146	0.34295088220805425
2129	147	0.17756454753025253
2129	148	0.1647785839992757
2129	149	0.21760954725052528
2129	150	0.30058285055046596
2130	1	-0.2801993128271718
2130	2	-0.06645922163567519
2130	3	-0.09388751145849739
2130	4	-0.009707172985194745
2130	5	0.03944215282452035
2130	6	0.009577539963288473
2130	7	0.05174907919520422
2130	8	0.09565413194603423
2130	9	0.06465052409303951
2130	10	0.04318257724319352
2130	11	0.05068116215677776
2130	12	0.007855264238600057
2130	13	0.05802370707536397
2130	14	0.07402954072479417
2130	15	0.12051736382407796
2130	16	0.05501153300078698
2130	17	0.15877094032943262
2130	18	0.061160675927006025
2130	19	0.07236416663632639
2130	20	0.08533586037054874
2130	21	0.10808243477288926
2130	22	0.06482148154113787
2130	23	0.11562467227421536
2130	24	0.07816512427506694
2130	25	0.08514434261233106
2130	26	0.15404985182998132
2130	27	0.08021536012766717
2130	28	0.10156241012956713
2130	29	0.110875211579895
2130	30	0.157741633065676
2130	31	0.0953447485974408
2130	32	0.09624873671503309
2130	33	0.13399860719906087
2130	34	0.08092050355904945
2130	35	0.09116575838588403
2130	36	0.12525187222136225
2130	37	0.10121459779408326
2130	38	0.04933563094178339
2130	39	0.03649564036155084
2130	40	0.08350644446618105
2130	41	0.06139951516877318
2130	42	0.11091050606146524
2130	43	0.06264114909190965
2130	44	0.09055939709312355
2130	45	0.06101235395988169
2130	46	0.07509084673879585
2130	47	0.07668980080254784
2130	48	0.04844553394807605
2130	49	0.025464828980474863
2130	50	0.02438890539412597
2130	51	0.014706890704076159
2130	52	0.013219357971216539
2130	53	0.04248222419158765
2130	54	0.003056284856334912
2130	55	-0.01559370186003406
2130	56	0.028148632548472108
2130	57	-0.012738703748105706
2130	58	0.020981756860571465
2130	59	0.02064897298619428
2130	60	0.06891721971771858
2130	61	0.05399083792555359
2130	62	-0.005931401577910833
2130	63	0.046450008128864795
2130	64	0.0062795524794658775
2130	65	-0.026421344153963133
2130	66	0.0771627080825823
2130	67	-0.018129344644929546
2130	68	0.054730712021914485
2130	69	0.09475068318166535
2130	70	0.07909858352462251
2130	71	0.03876913293207451
2130	72	0.02230248739505214
2130	73	0.05523429309331718
2130	74	0.01623851191788006
2130	75	0.1017086204859794
2130	76	0.04322808870241701
2130	77	0.09029300565715914
2130	78	0.0676648234489825
2130	79	0.0630842033819512
2130	80	0.12495981841346193
2130	81	0.09611826049680161
2130	82	0.09793362739447176
2130	83	0.03336830953046643
2130	84	0.06114381695147131
2130	85	0.14039640610444692
2130	86	0.10477988029435892
2130	87	0.16127960738286262
2130	88	0.14339854867528246
2130	89	0.09982167504332295
2130	90	0.11009502172970542
2130	91	0.15585728869837112
2130	92	0.08779254769673983
2130	93	0.17898839846974113
2130	94	0.1298367319910021
2130	95	0.16901414542153503
2130	96	0.1794028971721353
2130	97	0.1500937180255164
2130	98	0.21194999496998435
2130	99	0.18713272012518445
2130	100	0.14762374661557232
2130	101	0.20312059724448162
2130	102	0.18311354354218778
2130	103	0.21353027643722555
2130	104	0.18558246460081307
2130	105	0.232987315110325
2130	106	0.20043206458631602
2130	107	0.25515505436753827
2130	108	0.19362557798614688
2130	109	0.2070814112899022
2130	110	0.23026610067390862
2130	111	0.2287467577541591
2130	112	0.18494069590290252
2130	113	0.15198719319523946
2130	114	0.2122172460174916
2130	115	0.28781420490746257
2130	116	0.23518046936623804
2130	117	0.19834305322570245
2130	118	0.24073017406188413
2130	119	0.22617960025730355
2130	120	0.2572081637127148
2130	121	0.22324464271897426
2130	122	0.22133794572784637
2130	123	0.2579921624514796
2130	124	0.15953422951871588
2130	125	0.25052375778630065
2130	126	0.226084998133949
2130	127	0.21398979928338946
2130	128	0.2964681275738812
2130	129	0.137822687066123
2130	130	0.2477161201942657
2130	131	0.2572498093106006
2130	132	0.2659954276040395
2130	133	0.17228736845044068
2130	134	0.17409582099454823
2130	135	0.2612288618387453
2130	136	0.26722224684280604
2130	137	0.28586022563662183
2130	138	0.2313199671932722
2130	139	0.3497028831472875
2130	140	0.2488454378393925
2130	141	0.1921625347397118
2130	142	0.26198613345620814
2130	143	0.15921380377480787
2130	144	0.2498719603150974
2130	145	0.2679758181238725
2130	146	0.2500985441109371
2130	147	0.150700142611651
2130	148	0.30181658365447106
2130	149	0.19578116945595525
2130	150	0.3343143268790598
2131	1	-0.2561758225108406
2131	2	-0.06980378031511236
2131	3	-0.009844330828371994
2131	4	-0.012677624377708696
2131	5	0.012506535573415078
2131	6	0.03254220290588705
2131	7	0.06441076396131251
2131	8	0.05698891412689733
