##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	pc33_read1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	404640790
Sequences flagged as poor quality	0
Sequence length	150
%GC	46
>>END_MODULE
>>Per base sequence quality	warn
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1482	42	0.08763558129464144
1482	43	0.11441412106927373
1482	44	0.12019126121703749
1482	45	0.13177098723596714
1482	46	0.11808116514228573
1482	47	0.18692808324710342
1482	48	0.07738851829224558
1482	49	0.05595349304522301
1482	50	0.06525674635892642
1482	51	0.07683780006851038
1482	52	0.07310564747952242
1482	53	0.09459522779513208
1482	54	0.1308441112780656
1482	55	0.12018878951937495
1482	56	0.11302725155399429
1482	57	0.09617684073748123
1482	58	0.12758683279825078
1482	59	0.030102348821994696
1482	60	0.04848954715631493
1482	61	0.11008767210344672
1482	62	0.055993958698849156
1482	63	0.07929426431157438
1482	64	0.09451890953423003
1482	65	0.11129655924779414
1482	66	0.17540698740121385
1482	67	0.10487750107128946
1482	68	0.17541671997454955
1482	69	0.09568568269295596
1482	70	0.08304207833097976
1482	71	0.00858396251835103
1482	72	0.027502419608772755
1482	73	0.07721952608839544
1482	74	0.035357075685517714
1482	75	0.14303222341234445
1482	76	0.14994116777324962
1482	77	0.14052731158726317
1482	78	0.12817500839393148
1482	79	0.14879439607981482
1482	80	0.18350820467915696
1482	81	0.15080911962136767
1482	82	0.27812960085183036
1482	83	0.2567523744787472
1482	84	0.13387851690842822
1482	85	0.20938066865745597
1482	86	0.20747797408592206
1482	87	0.21643242481363956
1482	88	0.15925098789019287
1482	89	0.13159956882090995
1482	90	0.15021384746519573
1482	91	0.14338991342166807
1482	92	0.13385728533477348
1482	93	0.18229555709898193
1482	94	0.14223219127422837
1482	95	0.10277805560780706
1482	96	0.12656969140081387
1482	97	0.08709470575626455
1482	98	0.12276866322553914
1482	99	0.07013076258769857
1482	100	0.15738695149878268
1482	101	0.09986043878249973
1482	102	0.09302724882677182
1482	103	0.16953863731856345
1482	104	0.12081707466104064
1482	105	0.10268660770143256
1482	106	0.09922951647823197
1482	107	0.23312247011094556
1482	108	0.08536537943263767
1482	109	0.056565207599085454
1482	110	0.07954386206247221
1482	111	0.18006706833094555
1482	112	0.12247589964872674
1482	113	0.09886911073958515
1482	114	0.15039278268692513
1482	115	0.12603915922423425
1482	116	-0.036636583889947616
1482	117	0.05609326419401839
1482	118	0.058948092814134156
1482	119	0.06396978069680159
1482	120	0.028085274977080132
1482	121	-0.02421206911114382
1482	122	0.010497913753695798
1482	123	-0.0796546672920897
1482	124	0.020283259642138063
1482	125	-0.0023604096571538946
1482	126	-0.009493785354155904
1482	127	-0.015070121145829063
1482	128	-0.027362838074797224
1482	129	-0.0521305362658957
1482	130	-0.00884733604136656
1482	131	0.013534452767384408
1482	132	-0.13387098324504976
1482	133	0.001204164539764463
1482	134	-0.12299122492478887
1482	135	0.002337285837580083
1482	136	0.007380660080830381
1482	137	0.005984867427834217
1482	138	0.002153793150373673
1482	139	-0.0043712308885197615
1482	140	-0.08610705919234363
1482	141	-0.012785334059707054
1482	142	-0.17534571837986235
1482	143	-0.10893035401688067
1482	144	-0.02344211707801236
1482	145	0.04061559494235567
1482	146	-0.05011871429785231
1482	147	0.04391286702649211
1482	148	0.03260100487243278
1482	149	-0.06651766083897215
1482	150	-0.055491796130507254
1483	1	-0.27720171449117714
1483	2	-0.5197444096350523
1483	3	-0.600110789562649
1483	4	-0.40109232855940036
1483	5	-0.49942364120258276
1483	6	-0.32606354923265
1483	7	-0.25306547601660156
1483	8	-0.300989927276774
1483	9	-0.3574246344971215
1483	10	-0.3211140173855398
1483	11	-0.37353027509372083
1483	12	-0.30477883566936725
1483	13	-0.30491576271111853
1483	14	-0.29939390498753227
1483	15	-0.3109006399375147
1483	16	-0.03260428257684822
1483	17	-0.03906966223716779
1483	18	-0.03262184200530527
1483	19	0.001251673444208734
1483	20	0.003974923768900851
1483	21	0.004352836527253601
1483	22	-3.2813747831994533E-4
1483	23	-0.0839268114534022
1483	24	-0.040995533565507
1483	25	-0.03368863266585009
1483	26	-0.042966826724629925
1483	27	0.02791413421657296
1483	28	-0.06626484396416288
1483	29	-0.016279382392774266
1483	30	-0.11209458424337981
1483	31	-0.042614535704629475
1483	32	0.012139515521006672
1483	33	-0.04832482353100431
1483	34	-0.03088277523869465
1483	35	-0.06951432523219125
1483	36	0.03323948220242556
1483	37	0.061050658395757296
1483	38	0.12138852070379613
1483	39	0.08431306501873337
1483	40	0.1626774506284221
1483	41	0.12438636784891344
1483	42	0.10664634856488675
1483	43	0.2065099563083237
1483	44	0.1179101486162466
1483	45	0.10116600609404003
1483	46	0.10625933075329641
1483	47	0.07770218462932377
1483	48	0.12828018855535817
1483	49	0.12653719371120076
1483	50	0.12112085604077549
1483	51	0.12218952662775706
1483	52	0.07096739243555561
1483	53	0.10703955770177487
1483	54	0.033851668062375495
1483	55	0.07933633287509423
1483	56	0.046147181889082844
1483	57	0.014664008842306231
1483	58	-0.02444376262976533
1483	59	0.01734886966608684
1483	60	0.15546947970301872
1483	61	0.034813639004575236
1483	62	0.08174394217717662
1483	63	0.08094322544652144
1483	64	0.08482697354092039
1483	65	0.131232783252333
1483	66	0.09383673392836656
1483	67	0.07869290644958582
1483	68	0.19149465889978856
1483	69	0.15152989158710284
1483	70	0.175700659987168
1483	71	0.15924208596100087
1483	72	0.15261005351915458
1483	73	0.13205228142022207
1483	74	0.19108015991688632
1483	75	0.20101453779076195
1483	76	0.22827647295776643
1483	77	0.18997634767031712
1483	78	0.26592676527641146
1483	79	0.29044868434435855
1483	80	0.24971395639004967
1483	81	0.30307079413477567
1483	82	0.26394901368231416
1483	83	0.2252288630861763
1483	84	0.26696226314338034
1483	85	0.2581625749996199
1483	86	0.22583772667304913
1483	87	0.250072748128062
1483	88	0.24115642334775345
1483	89	0.3243821728590781
1483	90	0.22291424788325287
1483	91	0.3398023547697271
1483	92	0.12052959040216393
1483	93	0.28217302096652475
1483	94	0.18082797898133762
1483	95	0.22922794109648947
1483	96	0.16511171239544353
1483	97	0.2423884414762334
1483	98	0.2677268421267982
1483	99	0.26165791575898467
1483	100	0.15518370341728271
1483	101	0.26440003934031964
1483	102	0.21565551005783945
1483	103	0.15007918627183514
1483	104	0.14624723406644335
1483	105	0.22063621150376278
1483	106	0.20305175766960915
1483	107	0.14899990556214604
1483	108	0.17107277672088017
1483	109	0.16482682939269822
1483	110	0.15096772369581757
1483	111	0.12159108542225283
1483	112	0.09294576668734678
1483	113	0.09275531581079832
1483	114	0.08362794877157143
1483	115	0.07056167071672803
1483	116	0.08060082596411178
1483	117	0.11025301956669153
1483	118	0.04244792815824994
1483	119	0.009397801398481676
1483	120	0.027284831457784264
1483	121	-0.057525113736300426
1483	122	-0.09084365545846751
1483	123	-0.08860139870688855
1483	124	0.013542898367596479
1483	125	-0.1253824896231741
1483	126	0.026933433427100084
1483	127	-0.08127795734505128
1483	128	-0.11814321161697805
1483	129	-0.13604141775301315
1483	130	-0.07848657654355762
1483	131	-0.12418239594615343
1483	132	-0.19655279058803998
1483	133	-0.08843198381560669
1483	134	-0.13449481496519766
1483	135	-0.18514589453824115
1483	136	-0.16348016536346321
1483	137	-0.2929406209009464
1483	138	-0.19783532638138723
1483	139	-0.11675040885045007
1483	140	-0.12552404182724786
1483	141	-0.20701248851159804
1483	142	-0.1667241905134773
1483	143	-0.16934378937610362
1483	144	-0.13547859768025816
1483	145	-0.3081583286507694
1483	146	-0.09528149086995796
1483	147	-0.29951294187416266
1483	148	-0.060981682807000226
1483	149	0.07524333359843638
1483	150	-0.208386482078037
1484	1	-0.279383491569277
1484	2	-0.551527311092272
1484	3	-0.4991404831897981
1484	4	-0.33278688298523207
1484	5	-0.2826998431294143
1484	6	-0.27518539824386323
1484	7	-0.2533152907225684
1484	8	-0.23593871209739348
1484	9	-0.16848301101056506
1484	10	-0.2187271447209156
1484	11	-0.16276649515521058
1484	12	-0.3321553465633187
1484	13	-0.28928906243535124
1484	14	-0.25223261740863023
1484	15	-0.2987138262017268
1484	16	-0.01295616666189403
1484	17	0.0402064187937512
1484	18	0.026844351655867627
1484	19	0.018592536784339586
1484	20	0.05666260804339629
1484	21	0.024674653122559675
1484	22	0.06033994569211387
1484	23	0.05979998672454201
1484	24	0.015170163590369157
1484	25	0.07709373540451736
1484	26	0.0826453416439108
1484	27	0.07832924896224824
1484	28	0.08075251590571497
1484	29	-0.004833973586244156
1484	30	-0.03927349143669545
1484	31	0.003348961698804942
1484	32	0.06110657232006389
1484	33	0.1294909289623618
1484	34	0.09111547337893455
1484	35	0.12811084706764575
1484	36	0.16487775823023298
1484	37	0.1564578915401995
1484	38	0.13432000143818357
1484	39	0.15140610544071365
1484	40	0.17993390158175515
1484	41	0.18034809505871152
1484	42	0.14385749286385163
1484	43	0.2324465263715041
1484	44	0.19292781017317395
1484	45	0.1928095615092147
1484	46	0.18214073752513116
1484	47	0.2007356871936068
1484	48	0.17751176655627177
1484	49	0.2061736192305048
1484	50	0.13922385113622937
1484	51	0.28696882137122515
1484	52	0.22868284096364278
1484	53	0.29921050658992243
1484	54	0.2362879821448587
1484	55	0.26652482606689887
1484	56	0.24485380991083616
1484	57	0.27620514545187547
1484	58	0.17819895798335494
1484	59	0.21055189560780718
1484	60	0.18804254134013831
1484	61	0.2215338929526851
1484	62	0.17178005584446154
1484	63	0.2184153047098789
1484	64	0.20495028619506783
1484	65	0.29596114803227636
1484	66	0.272450839832441
1484	67	0.27805150795769507
1484	68	0.24220490211893164
1484	69	0.14385314603913812
1484	70	0.1891029116934959
1484	71	0.1803217265678576
1484	72	0.16615013671592038
1484	73	0.1774170839907363
1484	74	0.19016614440135626
1484	75	0.22488483158946693
1484	76	0.19713351882465702
1484	77	0.17741848442195973
1484	78	0.2173005186072423
1484	79	0.20744488718012732
1484	80	0.2549676078445522
1484	81	0.1441575798967385
1484	82	0.2843493673150945
1484	83	0.2053306334422338
1484	84	0.35152613680884315
1484	85	0.24875140712449806
1484	86	0.2454205214619556
1484	87	0.2073096161996233
1484	88	0.2172168015145104
1484	89	0.3089489042331941
1484	90	0.23668626964606787
1484	91	0.34298905308036964
1484	92	0.2398892145690077
1484	93	0.16150310872663454
1484	94	0.20131575154147185
1484	95	0.26147137606473336
1484	96	0.22553993923266802
1484	97	0.26099547158948155
1484	98	0.20838741429199104
1484	99	0.26148167883898665
1484	100	0.2055815174158262
1484	101	0.20843914758271964
1484	102	0.2168225452624526
1484	103	0.27892513186047907
1484	104	0.15098830569377597
1484	105	0.23231605073485184
1484	106	0.1083064056409846
1484	107	0.2448822301081286
1484	108	0.17863453341887947
1484	109	0.24281068696560482
1484	110	0.13270663150422024
1484	111	0.13768478716762544
1484	112	0.1030912707687257
1484	113	0.1353235735298064
1484	114	0.10151300048453038
1484	115	0.0919104628516294
1484	116	0.14516836959348822
1484	117	0.10195723927741085
1484	118	0.0577333181201638
1484	119	0.054259334631368006
1484	120	-0.026235151683295044
1484	121	0.037311066082128974
1484	122	0.014501259861077642
1484	123	0.09832199970253086
1484	124	0.15735599096510455
1484	125	0.10037250505293827
1484	126	0.08530249893550845
1484	127	0.026058130529460044
1484	128	-0.09667165693967661
1484	129	-0.02119968167908226
1484	130	-0.03077153457351045
1484	131	0.13010948930096333
1484	132	0.06024749730226375
1484	133	0.10803142242771813
1484	134	-0.027844231931354102
1484	135	0.12020769833878475
1484	136	0.09500689689467023
1484	137	0.0439265932347368
1484	138	0.018532820052580945
1484	139	0.08216934284635968
1484	140	-0.09381659022134414
1484	141	-0.02070465073966332
1484	142	0.008134304033870166
1484	143	0.019129562246067877
1484	144	0.014489626479758044
1484	145	-0.01400057634176477
1484	146	-0.06661529005850753
1484	147	0.10497342103708007
1484	148	0.012063037537981103
1484	149	0.1051553005638759
1484	150	0.014008986229878673
1485	1	-0.28988279768151415
1485	2	-0.7067861702225855
1485	3	-0.5118064055162392
1485	4	-0.49878715191359646
1485	5	-0.3275946197947235
1485	6	-0.28406217637689224
1485	7	-0.32316811913916155
1485	8	-0.30342726876703807
1485	9	-0.2654989674593651
1485	10	-0.2678933256061029
1485	11	-0.22530947671394586
1485	12	-0.27124871913436266
1485	13	-0.2915598616150916
1485	14	-0.24698413275960007
1485	15	-0.3527969562241111
1485	16	0.003202806027850613
1485	17	-0.008995982711233808
1485	18	-0.01827845912654169
1485	19	-0.0036572446991911534
1485	20	-0.016287083365689625
1485	21	-0.001597369768873591
1485	22	0.03303144834444538
1485	23	-0.037024837797751786
1485	24	0.018130322953311406
1485	25	-0.017795233303885993
1485	26	-0.08048220371875914
1485	27	-0.05438378353806428
1485	28	-0.0018344892848389804
1485	29	-0.09470473120963874
1485	30	-0.0636231925630355
1485	31	-0.04582354805812372
1485	32	-0.008818113132576855
1485	33	0.006538964027818395
1485	34	0.029058987322365226
1485	35	0.009947988061185242
1485	36	0.13284013318511256
1485	37	0.12627394434363026
1485	38	0.13617105037078403
1485	39	0.10150168600905118
1485	40	0.19544771882321754
1485	41	0.11108735693505878
1485	42	0.11990281070125519
1485	43	0.14544080030045592
1485	44	0.10467510163514504
1485	45	0.17790516593252903
1485	46	0.14904862508114292
1485	47	0.22892302140759568
1485	48	0.10552708203641004
1485	49	0.1592998530562184
1485	50	0.2152199692984098
1485	51	0.20390101666306748
1485	52	0.23176870145603345
1485	53	0.11063778108662348
1485	54	0.21591485718264636
1485	55	0.15753172327131892
1485	56	0.20443081928136309
1485	57	0.24159098803842483
1485	58	0.259457386945126
1485	59	0.19466477230103507
1485	60	0.14295254332350993
1485	61	0.16428272447257086
1485	62	0.23380669883660588
1485	63	0.14720069782969247
1485	64	0.30816707643863595
1485	65	0.22322595669149692
1485	66	0.28497489806468224
1485	67	0.18127273814820555
1485	68	0.2678587402924073
1485	69	0.24936585621488305
1485	70	0.22689114433464397
1485	71	0.253966620195591
1485	72	0.3227592362898122
1485	73	0.2447231744197964
1485	74	0.28100833515296486
1485	75	0.30889700132825126
1485	76	0.28993580983727796
1485	77	0.3270196730035444
1485	78	0.20798052471801043
1485	79	0.34265568193744755
1485	80	0.2511989107752193
1485	81	0.3593383426971499
1485	82	0.31522978250465883
1485	83	0.2676263995341479
1485	84	0.2815420573291192
1485	85	0.4002120182228275
1485	86	0.20720796231256244
1485	87	0.29949946716248377
1485	88	0.3357310589533462
1485	89	0.36222252287660694
1485	90	0.34071831593679747
1485	91	0.360223349762105
1485	92	0.28413610950282475
1485	93	0.35549412737606545
1485	94	0.2193521596906045
1485	95	0.27136457099894784
1485	96	0.2439254089999885
1485	97	0.3653593454938182
1485	98	0.361228303632835
1485	99	0.2637019444120767
1485	100	0.32166714335049207
1485	101	0.2532872853316839
1485	102	0.19527828692686455
1485	103	0.2931120281165427
1485	104	0.3274773650705711
1485	105	0.31291744544292044
1485	106	0.3055492959568653
1485	107	0.32950985828165713
1485	108	0.320892137387883
1485	109	0.267800188341063
1485	110	0.17773767364642268
1485	111	0.2570989128004051
1485	112	0.18361394404909603
1485	113	0.3320046547698361
1485	114	0.30413640545063103
1485	115	0.14382327670402972
1485	116	0.30335335823024323
1485	117	0.24038417191766825
1485	118	0.2108824721982998
1485	119	0.12878506115420052
1485	120	0.16774739601473243
1485	121	0.13804820437858822
1485	122	0.1196421244803787
1485	123	0.1953755885963524
1485	124	0.09352941685056138
1485	125	0.19655460830838223
1485	126	0.15957141931664864
1485	127	0.11335537416950103
1485	128	0.08084326386228469
1485	129	0.14008635674223058
1485	130	0.16104858370239228
1485	131	0.03727915651817426
1485	132	0.04914412472441043
1485	133	-0.04232037034204339
1485	134	-0.004213539318133286
1485	135	-0.06610094632554464
1485	136	0.04170270493239414
1485	137	-0.10703773695204433
1485	138	0.08938522073481181
1485	139	-0.062232239449468096
1485	140	0.10678897570003798
1485	141	-0.001414054946490495
1485	142	0.04483231549263422
1485	143	0.14054477975527035
1485	144	0.037552814032562054
1485	145	0.03481186929687752
1485	146	0.06022445210130911
1485	147	-0.01920361873150256
1485	148	-0.01987610052615807
1485	149	-0.020337657690010502
1485	150	0.035337673457330965
1486	1	-0.37418831515346085
1486	2	-0.5065685952425198
1486	3	-0.5468003245754502
1486	4	-0.40917255770822436
1486	5	-0.3468084794534789
1486	6	-0.26277833872004663
1486	7	-0.2505606066457702
1486	8	-0.2508437371553356
1486	9	-0.2891751573365724
1486	10	-0.21923676583313778
1486	11	-0.3190414676413553
1486	12	-0.30262316237285347
1486	13	-0.2950422955193659
1486	14	-0.19212087835931158
1486	15	-0.3516098117016071
1486	16	-0.05475171793052169
1486	17	-6.959705124955917E-4
1486	18	0.0822857224914273
1486	19	0.10868384777459283
1486	20	0.03970670072614979
1486	21	0.03319517958582452
1486	22	0.013570965381092037
1486	23	-0.008568672167776015
1486	24	-0.04743781441565886
1486	25	0.05158768726603569
1486	26	-0.029193019605848747
1486	27	0.04751517858057497
1486	28	-0.0225288127988037
1486	29	-0.13998364600407598
1486	30	-0.004780489329498039
1486	31	-0.03913213196510412
1486	32	0.04005671657439791
1486	33	0.017563268836831014
1486	34	0.027702207449699756
1486	35	0.031888036682261145
1486	36	0.08349547147101077
1486	37	0.13387406383068878
1486	38	0.06275986537686862
1486	39	0.07477394492664757
1486	40	0.07312757728820429
1486	41	0.10081898194717809
1486	42	0.055311454076971245
1486	43	0.10544196924862348
1486	44	0.013369509106297528
1486	45	0.08001463625936367
1486	46	0.06193763012289821
1486	47	0.09147837868609088
1486	48	0.13827575965206762
1486	49	0.14948801872959905
1486	50	0.12319832473745151
1486	51	0.02581304766728465
1486	52	0.05429241947913255
1486	53	0.07074079970863778
1486	54	0.14531577846648958
1486	55	0.05461456640499307
1486	56	0.1252021607612761
1486	57	0.1084494851272737
1486	58	0.07757416098467829
1486	59	0.0779778992935718
1486	60	0.05398012407600916
1486	61	-0.018185913432990475
1486	62	-0.09255002406109014
1486	63	-0.035292568268236124
1486	64	0.052357326654973946
1486	65	0.026362616777170444
1486	66	0.042355089013078384
1486	67	-0.028319481353776155
1486	68	0.018873385710538315
1486	69	0.015477155893080408
1486	70	-0.0034177103605337322
1486	71	0.07869598323109983
1486	72	-0.049988884799972766
1486	73	-0.08396972290987392
1486	74	0.06521131362427823
1486	75	0.02188660118774166
1486	76	0.06434246055214032
1486	77	0.03559386188326741
1486	78	0.035319061852714384
1486	79	0.03485175712456012
1486	80	0.041728346665536264
1486	81	0.12677157795131677
1486	82	0.09646869143596959
1486	83	0.14118251009207228
1486	84	0.18927653551638812
1486	85	0.10111165907982311
1486	86	0.05871296104312407
1486	87	0.1273013331860362
1486	88	0.1020585746530891
1486	89	0.1985641461414005
1486	90	0.19358749518990592
1486	91	0.14865234597541033
1486	92	0.03673894507809905
1486	93	0.17474336309788896
1486	94	0.10974062684644892
1486	95	0.17683967607462492
1486	96	0.16193306964330745
1486	97	0.08004655371105329
1486	98	0.13403727680312016
1486	99	0.18270276270392927
1486	100	0.1276059702781751
1486	101	0.15600987947826894
1486	102	0.1718821344151067
1486	103	0.1527223037599441
1486	104	0.10944898617144005
1486	105	0.12693413002098808
1486	106	0.15477754678939704
1486	107	0.05120444748186159
1486	108	0.04814894006084813
1486	109	0.0046825898760545215
1486	110	0.03961974060001339
1486	111	0.05409258705951103
1486	112	0.08731047441228412
1486	113	0.03223305077364813
1486	114	0.07252497260106239
1486	115	-0.03125104561904024
1486	116	0.022342719629563135
1486	117	-0.06629488224832514
1486	118	-0.01537682866058887
1486	119	-0.10420308108394849
1486	120	-0.04402882645215911
1486	121	-0.12143350009602472
1486	122	-0.04896945442206402
1486	123	-0.13629371018883418
1486	124	-0.08951007741954342
1486	125	-0.10231916396192631
1486	126	-0.15102914084249264
1486	127	-0.06972666703796548
1486	128	-0.08173827189045824
1486	129	-0.1713847621864204
1486	130	-0.21915755614348242
1486	131	-0.12436052813179543
1486	132	-0.19171492988444427
1486	133	-0.2184752700801198
1486	134	-0.10905110152436492
1486	135	-0.3252936906387376
1486	136	-0.2645136805978936
1486	137	-0.33051198690611727
1486	138	-0.24779585343533483
1486	139	-0.30128059671761775
1486	140	-0.10792172496162422
1486	141	-0.13294774580252522
1486	142	-0.0844962818124202
1486	143	-0.037901082080512793
1486	144	-0.1492163601851786
1486	145	-0.15099376487762228
1486	146	-0.09271080029653689
1486	147	-0.03873178889591955
1486	148	-0.17485694751107772
1486	149	-0.20694083076343261
1486	150	-0.1506716169233222
1487	1	-0.37017249269760555
1487	2	-0.5257451611682811
1487	3	-0.5335456872233948
1487	4	-0.47143880663703897
1487	5	-0.3693223862461039
1487	6	-0.23003366885519938
1487	7	-0.2786963278256991
1487	8	-0.31293318715113827
1487	9	-0.2934579166893343
1487	10	-0.17311984267116998
1487	11	-0.25254295680556993
1487	12	-0.29946886606606427
1487	13	-0.3698715839314417
1487	14	-0.16897941799674498
1487	15	-0.27156801276147036
1487	16	0.013597350443802725
1487	17	0.03980701821566157
1487	18	0.023983067020019178
1487	19	0.023081172136848238
1487	20	0.05332524192337473
1487	21	0.030404027833739633
1487	22	0.08235483866273796
1487	23	-0.07214986865884754
1487	24	0.044548188388695564
1487	25	0.10945665824654327
1487	26	0.0016317194988815231
1487	27	0.012978768409368513
1487	28	-0.011545963260623182
1487	29	-0.0897462201580197
1487	30	-0.08535184707129417
1487	31	-0.01998357644981752
1487	32	-0.031267650009233705
1487	33	0.035982942543562046
1487	34	0.106874822518634
1487	35	0.07302857939136942
1487	36	0.055809703969160296
1487	37	0.1309653609510164
1487	38	0.07773659202450744
1487	39	0.030284625695479406
1487	40	0.08408813424350114
1487	41	0.10399035302980053
1487	42	0.04879946421498005
1487	43	0.12524738509389977
1487	44	0.036264413039212684
1487	45	0.02490867698550403
1487	46	0.011980262083383764
1487	47	0.09403316887196667
1487	48	0.0908002158366017
1487	49	0.036373888309725544
1487	50	0.03103240713127775
1487	51	0.0032940851113067993
1487	52	0.1138752201565083
1487	53	0.1412473086046262
1487	54	0.1040459526661266
1487	55	0.1569842181947294
1487	56	0.1440074475387405
1487	57	0.17265590175905032
1487	58	0.07595033498692416
1487	59	0.12792621140533456
1487	60	0.13983156919732664
1487	61	0.1096567575082652
1487	62	0.05194492387363425
1487	63	0.08322394159433699
1487	64	0.0800038610628846
1487	65	0.046744084075669434
1487	66	0.11091265669736927
1487	67	0.12255242774517328
1487	68	0.09151501939620132
1487	69	0.12755820681682906
1487	70	0.20127350790933107
1487	71	0.19449505733424743
1487	72	0.19489701323039554
1487	73	0.18736876230958188
1487	74	0.19350025290695427
1487	75	0.14585388137075128
1487	76	0.17160834135240322
1487	77	0.051155811657384476
1487	78	0.12293833889036065
1487	79	0.1209633147882343
1487	80	0.24735572378146387
1487	81	0.1765509340449931
1487	82	0.2094013143959721
1487	83	0.2221262349898403
1487	84	0.21163713045241295
1487	85	0.2570094923345181
1487	86	0.21387118056670573
1487	87	0.24288905601015642
1487	88	0.2668615702021313
1487	89	0.3296792015761447
1487	90	0.31322607894697896
1487	91	0.25632080813639746
1487	92	0.18097716949864306
1487	93	0.23739843819246786
1487	94	0.2660631997799747
1487	95	0.1816555221518179
1487	96	0.24338085229465278
1487	97	0.2760482203999217
1487	98	0.3424093500581229
1487	99	0.2750990694086184
1487	100	0.37836410039530577
1487	101	0.2532632654362992
1487	102	0.27748582652981213
1487	103	0.2040412046096769
1487	104	0.19116381683537043
1487	105	0.33585531843695904
1487	106	0.3018491422898073
1487	107	0.2243933154641553
1487	108	0.29816141453187583
1487	109	0.28452242449703746
1487	110	0.2016858088477953
1487	111	0.22418672599802036
1487	112	0.19806672088718358
1487	113	0.16411334136290634
1487	114	0.2220098154329726
1487	115	0.049800618900178506
1487	116	0.09618632864178167
1487	117	0.1307522209260199
1487	118	0.10572735236888775
1487	119	0.08680657025021787
1487	120	0.06683001683201084
1487	121	0.05971470890038688
1487	122	0.09832771053433476
1487	123	0.04804484752202853
1487	124	0.03105237764154367
1487	125	0.08049214579456887
1487	126	0.028609103317290163
1487	127	-0.01944587829860467
1487	128	-0.009904893645941826
1487	129	0.008565328123427918
1487	130	-0.11249636686242681
1487	131	0.012575817481206286
1487	132	-0.06318391583779004
1487	133	-0.11704374943972695
1487	134	-0.23093237467715255
1487	135	-0.08171527227110076
1487	136	0.005295121381919898
1487	137	-0.09401560034745415
1487	138	-0.1633126775122129
1487	139	-0.11913538841166016
1487	140	-0.020338153095146083
1487	141	-0.07885259659100896
1487	142	-0.05355547312247211
1487	143	-0.09937605311780828
1487	144	-0.11902316555515569
1487	145	-0.1926665887224992
1487	146	-0.15178919598384155
1487	147	-0.2190735619704114
1487	148	-0.13041490800086564
1487	149	-0.1265399568802934
1487	150	-0.07296615011646423
1488	1	-0.6986109528831221
1488	2	-0.946200640140411
1488	3	-0.9088491344835532
1488	4	-0.797252538987081
1488	5	-0.7331956615633288
1488	6	-0.7085478515321526
1488	7	-0.5972974778899598
1488	8	-0.6704308340572851
1488	9	-0.6556459423786691
1488	10	-0.6022412457955753
1488	11	-0.6287436448170141
1488	12	-0.7849413345805729
1488	13	-0.6730195701789654
1488	14	-0.6304348754485289
1488	15	-0.5944507344859886
1488	16	-0.10038250340714683
1488	17	-0.10208302893087762
1488	18	-0.04021334793243625
1488	19	-0.10759364526024484
1488	20	-0.08268488690831788
1488	21	-0.09394605399891987
1488	22	-0.015098336113055666
1488	23	-0.08748959633376074
1488	24	-0.018909606254730704
1488	25	-0.01661050414484322
1488	26	-0.2585718340002643
1488	27	-0.1742336488396461
1488	28	-0.36642272210005444
1488	29	-0.2539691935913879
1488	30	-0.26336658715958094
1488	31	-0.26196011024114796
1488	32	-0.1335087753515367
1488	33	-0.10420074492547116
1488	34	-0.10675611693591947
1488	35	-0.1683263284313128
1488	36	-0.028388905350396954
1488	37	0.08816832633731053
1488	38	0.0011974805167724867
1488	39	0.0822508660956629
1488	40	0.035567148054632014
1488	41	0.05312201649460491
1488	42	0.012047594900536751
1488	43	0.009958717809531947
1488	44	-0.007082904215394592
1488	45	-0.0032844634889173108
1488	46	0.011835083724619722
1488	47	-0.0047055550828574155
1488	48	-0.09728590212480981
1488	49	0.018063346399387115
1488	50	-0.004956048269356472
1488	51	0.010212108340979853
1488	52	-0.04069107042921871
1488	53	-0.017685047839592016
1488	54	-0.02286484703473235
1488	55	0.03682449663948972
1488	56	0.07773438304430158
1488	57	0.04266011979131079
1488	58	0.0729037764431908
1488	59	0.06605448811357206
1488	60	0.07258134044746356
1488	61	0.01170727478174527
1488	62	-0.028481001752247437
1488	63	0.01990536797884701
1488	64	0.026851062689296157
1488	65	0.02694780429907695
1488	66	0.029827827910352767
1488	67	0.04538364044720211
1488	68	0.019617980027863524
1488	69	0.0678922445682133
1488	70	0.01126827699582833
1488	71	-0.0415626840996417
1488	72	0.05798253110740603
1488	73	0.06358372626689857
1488	74	0.10127589046471996
1488	75	0.16238577335145266
1488	76	0.11795910581437141
1488	77	0.04540533366366972
1488	78	0.13027536362649883
1488	79	0.0808984260712684
1488	80	0.12472053744575007
1488	81	0.155797360960932
1488	82	0.17120677973931464
1488	83	0.1422131817415213
1488	84	0.2019734893497933
1488	85	0.21409759637100123
1488	86	0.22057895958214147
1488	87	0.21064796612930436
1488	88	0.19813183284421854
1488	89	0.19197452937189752
1488	90	0.17368439849942163
1488	91	0.17710174150139935
1488	92	0.19999042187662752
1488	93	0.1275055562898757
1488	94	0.23695849704609273
1488	95	0.21811241391199943
1488	96	0.22888921401669293
1488	97	0.16682447172042458
1488	98	0.2282161103639595
1488	99	0.27934519601115326
1488	100	0.24067010471533123
1488	101	0.21423045198221402
1488	102	0.21608863674924095
1488	103	0.2574166150714454
1488	104	0.1702338814945641
1488	105	0.23722123059139832
1488	106	0.21662245465400787
1488	107	0.20316188788357437
